,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_CI,python,Treatment
12367,GE,R,2023-Q4,GE-R,0,,2023,16,1,4490500,0.0,1,0,0
12368,GE,MATLAB,2020-Q1,GE-MATLAB,0,,2020,1,1,4490500,0.0,0,0,0
12369,GE,MATLAB,2020-Q2,GE-MATLAB,0,,2020,2,1,4490500,0.0,0,0,0
12370,GE,MATLAB,2020-Q3,GE-MATLAB,0,,2020,3,1,4490500,0.0,0,0,0
12371,GE,MATLAB,2020-Q4,GE-MATLAB,0,,2020,4,1,4490500,0.0,0,0,0
12372,GE,MATLAB,2021-Q1,GE-MATLAB,0,,2021,5,1,4490500,0.0,0,0,0
12373,GE,MATLAB,2021-Q2,GE-MATLAB,0,,2021,6,1,4490500,0.0,0,0,0
12374,GE,MATLAB,2021-Q3,GE-MATLAB,0,,2021,7,1,4490500,0.0,0,0,0
12375,GE,MATLAB,2021-Q4,GE-MATLAB,0,,2021,8,1,4490500,0.0,0,0,0
12376,GE,MATLAB,2022-Q1,GE-MATLAB,0,,2022,9,1,4490500,0.0,0,0,0
12377,GE,MATLAB,2022-Q2,GE-MATLAB,0,,2022,10,1,4490500,0.0,0,0,0
12378,GE,MATLAB,2022-Q3,GE-MATLAB,0,,2022,11,1,4490500,0.0,0,0,0
12379,GE,MATLAB,2022-Q4,GE-MATLAB,0,,2022,12,1,4490500,0.0,0,0,0
12380,GE,MATLAB,2023-Q1,GE-MATLAB,0,,2023,13,1,4490500,0.0,1,0,0
12381,GE,MATLAB,2023-Q2,GE-MATLAB,0,,2023,14,1,4490500,0.0,1,0,0
12382,GE,MATLAB,2023-Q3,GE-MATLAB,0,,2023,15,1,4490500,0.0,1,0,0
12383,GE,MATLAB,2023-Q4,GE-MATLAB,0,,2023,16,1,4490500,0.0,1,0,0
12384,GE,Scala,2020-Q1,GE-Scala,0,,2020,1,1,4490500,0.0,0,0,0
12385,GE,Scala,2020-Q2,GE-Scala,0,,2020,2,1,4490500,0.0,0,0,0
12386,GE,Scala,2020-Q3,GE-Scala,0,,2020,3,1,4490500,0.0,0,0,0
12387,GE,Scala,2020-Q4,GE-Scala,0,,2020,4,1,4490500,0.0,0,0,0
12388,GE,Scala,2021-Q1,GE-Scala,0,,2021,5,1,4490500,0.0,0,0,0
12389,GE,Scala,2021-Q2,GE-Scala,0,,2021,6,1,4490500,0.0,0,0,0
12390,GE,Scala,2021-Q3,GE-Scala,0,,2021,7,1,4490500,0.0,0,0,0
12391,GE,Scala,2021-Q4,GE-Scala,0,,2021,8,1,4490500,0.0,0,0,0
12392,GE,Scala,2022-Q1,GE-Scala,0,,2022,9,1,4490500,0.0,0,0,0
12393,GE,Scala,2022-Q2,GE-Scala,0,,2022,10,1,4490500,0.0,0,0,0
12394,GE,Scala,2022-Q3,GE-Scala,0,,2022,11,1,4490500,0.0,0,0,0
12395,GE,Scala,2022-Q4,GE-Scala,0,,2022,12,1,4490500,0.0,0,0,0
12396,GE,Scala,2023-Q1,GE-Scala,0,,2023,13,1,4490500,0.0,1,0,0
12397,GE,Scala,2023-Q2,GE-Scala,0,,2023,14,1,4490500,0.0,1,0,0
12398,GE,Scala,2023-Q3,GE-Scala,0,,2023,15,1,4490500,0.0,1,0,0
12399,GE,Scala,2023-Q4,GE-Scala,0,,2023,16,1,4490500,0.0,1,0,0
12400,GE,Fortran,2020-Q1,GE-Fortran,0,,2020,1,1,4490500,0.0,0,0,0
12401,GE,Fortran,2020-Q2,GE-Fortran,0,,2020,2,1,4490500,0.0,0,0,0
12402,GE,Fortran,2020-Q3,GE-Fortran,0,,2020,3,1,4490500,0.0,0,0,0
12403,GE,Fortran,2020-Q4,GE-Fortran,0,,2020,4,1,4490500,0.0,0,0,0
12404,GE,Fortran,2021-Q1,GE-Fortran,0,,2021,5,1,4490500,0.0,0,0,0
12405,GE,Fortran,2021-Q2,GE-Fortran,0,,2021,6,1,4490500,0.0,0,0,0
12406,GE,Fortran,2021-Q3,GE-Fortran,0,,2021,7,1,4490500,0.0,0,0,0
12407,GE,Fortran,2021-Q4,GE-Fortran,0,,2021,8,1,4490500,0.0,0,0,0
12408,GE,Fortran,2022-Q1,GE-Fortran,0,,2022,9,1,4490500,0.0,0,0,0
12409,GE,Fortran,2022-Q2,GE-Fortran,0,,2022,10,1,4490500,0.0,0,0,0
12410,GE,Fortran,2022-Q3,GE-Fortran,0,,2022,11,1,4490500,0.0,0,0,0
12411,GE,Fortran,2022-Q4,GE-Fortran,0,,2022,12,1,4490500,0.0,0,0,0
12412,GE,Fortran,2023-Q1,GE-Fortran,0,,2023,13,1,4490500,0.0,1,0,0
12413,GE,Fortran,2023-Q2,GE-Fortran,0,,2023,14,1,4490500,0.0,1,0,0
12414,GE,Fortran,2023-Q3,GE-Fortran,0,,2023,15,1,4490500,0.0,1,0,0
12415,GE,Fortran,2023-Q4,GE-Fortran,0,,2023,16,1,4490500,0.0,1,0,0
12416,GE,Julia,2020-Q1,GE-Julia,0,,2020,1,1,4490500,0.0,0,0,0
12417,GE,Julia,2020-Q2,GE-Julia,0,,2020,2,1,4490500,0.0,0,0,0
12418,GE,Julia,2020-Q3,GE-Julia,0,,2020,3,1,4490500,0.0,0,0,0
12419,GE,Julia,2020-Q4,GE-Julia,0,,2020,4,1,4490500,0.0,0,0,0
12420,GE,Julia,2021-Q1,GE-Julia,0,,2021,5,1,4490500,0.0,0,0,0
12421,GE,Julia,2021-Q2,GE-Julia,0,,2021,6,1,4490500,0.0,0,0,0
12422,GE,Julia,2021-Q3,GE-Julia,0,,2021,7,1,4490500,0.0,0,0,0
12423,GE,Julia,2021-Q4,GE-Julia,0,,2021,8,1,4490500,0.0,0,0,0
12424,GE,Julia,2022-Q1,GE-Julia,0,,2022,9,1,4490500,0.0,0,0,0
12425,GE,Julia,2022-Q2,GE-Julia,0,,2022,10,1,4490500,0.0,0,0,0
12426,GE,Julia,2022-Q3,GE-Julia,0,,2022,11,1,4490500,0.0,0,0,0
12427,GE,Julia,2022-Q4,GE-Julia,0,,2022,12,1,4490500,0.0,0,0,0
12428,GE,Julia,2023-Q1,GE-Julia,0,,2023,13,1,4490500,0.0,1,0,0
12429,GE,Julia,2023-Q2,GE-Julia,0,,2023,14,1,4490500,0.0,1,0,0
12430,GE,Julia,2023-Q3,GE-Julia,0,,2023,15,1,4490500,0.0,1,0,0
12431,GE,Julia,2023-Q4,GE-Julia,0,,2023,16,1,4490500,0.0,1,0,0
12432,GE,SAS,2020-Q1,GE-SAS,0,,2020,1,1,4490500,0.0,0,0,0
12433,GE,SAS,2020-Q2,GE-SAS,0,,2020,2,1,4490500,0.0,0,0,0
12434,GE,SAS,2020-Q3,GE-SAS,0,,2020,3,1,4490500,0.0,0,0,0
12435,GE,SAS,2020-Q4,GE-SAS,0,,2020,4,1,4490500,0.0,0,0,0
12436,GE,SAS,2021-Q1,GE-SAS,0,,2021,5,1,4490500,0.0,0,0,0
12437,GE,SAS,2021-Q2,GE-SAS,0,,2021,6,1,4490500,0.0,0,0,0
12438,GE,SAS,2021-Q3,GE-SAS,0,,2021,7,1,4490500,0.0,0,0,0
12439,GE,SAS,2021-Q4,GE-SAS,0,,2021,8,1,4490500,0.0,0,0,0
12440,GE,SAS,2022-Q1,GE-SAS,0,,2022,9,1,4490500,0.0,0,0,0
12441,GE,SAS,2022-Q2,GE-SAS,0,,2022,10,1,4490500,0.0,0,0,0
12442,GE,SAS,2022-Q3,GE-SAS,0,,2022,11,1,4490500,0.0,0,0,0
12443,GE,SAS,2022-Q4,GE-SAS,0,,2022,12,1,4490500,0.0,0,0,0
12444,GE,SAS,2023-Q1,GE-SAS,0,,2023,13,1,4490500,0.0,1,0,0
12445,GE,SAS,2023-Q2,GE-SAS,0,,2023,14,1,4490500,0.0,1,0,0
12446,GE,SAS,2023-Q3,GE-SAS,0,,2023,15,1,4490500,0.0,1,0,0
12447,GE,SAS,2023-Q4,GE-SAS,0,,2023,16,1,4490500,0.0,1,0,0
12448,GE,SQL,2020-Q1,GE-SQL,0,,2020,1,1,4490500,0.0,0,0,0
12449,GE,SQL,2020-Q2,GE-SQL,0,,2020,2,1,4490500,0.0,0,0,0
12450,GE,SQL,2020-Q3,GE-SQL,0,,2020,3,1,4490500,0.0,0,0,0
12451,GE,SQL,2020-Q4,GE-SQL,0,,2020,4,1,4490500,0.0,0,0,0
12452,GE,SQL,2021-Q1,GE-SQL,0,,2021,5,1,4490500,0.0,0,0,0
12453,GE,SQL,2021-Q2,GE-SQL,0,,2021,6,1,4490500,0.0,0,0,0
12454,GE,SQL,2021-Q3,GE-SQL,0,,2021,7,1,4490500,0.0,0,0,0
12455,GE,SQL,2021-Q4,GE-SQL,0,,2021,8,1,4490500,0.0,0,0,0
12456,GE,SQL,2022-Q1,GE-SQL,0,,2022,9,1,4490500,0.0,0,0,0
12457,GE,SQL,2022-Q2,GE-SQL,0,,2022,10,1,4490500,0.0,0,0,0
12458,GE,SQL,2022-Q3,GE-SQL,0,,2022,11,1,4490500,0.0,0,0,0
12459,GE,SQL,2022-Q4,GE-SQL,0,,2022,12,1,4490500,0.0,0,0,0
12460,GE,SQL,2023-Q1,GE-SQL,0,,2023,13,1,4490500,0.0,1,0,0
12461,GE,SQL,2023-Q2,GE-SQL,0,,2023,14,1,4490500,0.0,1,0,0
12462,GE,SQL,2023-Q3,GE-SQL,0,,2023,15,1,4490500,0.0,1,0,0
12463,GE,SQL,2023-Q4,GE-SQL,0,,2023,16,1,4490500,0.0,1,0,0
12464,GH,JavaScript,2020-Q1,GH-JavaScript,1271,programming,2020,1,1,27043093,4.699906183068631,0,0,0
12465,GH,JavaScript,2020-Q2,GH-JavaScript,1773,programming,2020,2,1,27043093,6.556202724296367,0,0,0
12466,GH,JavaScript,2020-Q3,GH-JavaScript,2116,programming,2020,3,1,27043093,7.824548767406154,0,0,0
12467,GH,JavaScript,2020-Q4,GH-JavaScript,1767,programming,2020,4,1,27043093,6.534015913046632,0,0,0
12468,GH,JavaScript,2021-Q1,GH-JavaScript,1752,programming,2021,5,1,27043093,6.478548884922298,0,0,0
12469,GH,JavaScript,2021-Q2,GH-JavaScript,2209,programming,2021,6,1,27043093,8.16844434177703,0,0,0
12470,GH,JavaScript,2021-Q3,GH-JavaScript,2207,programming,2021,7,1,27043093,8.161048738027118,0,0,0
12471,GH,JavaScript,2021-Q4,GH-JavaScript,2864,programming,2021,8,1,27043093,10.59050456987298,0,0,0
12472,GH,JavaScript,2022-Q1,GH-JavaScript,2822,programming,2022,9,1,27043093,10.435196891124843,0,0,0
12473,GH,JavaScript,2022-Q2,GH-JavaScript,3303,programming,2022,10,1,27043093,12.213839592978509,0,0,0
12474,GH,JavaScript,2022-Q3,GH-JavaScript,3701,programming,2022,11,1,27043093,13.685564739210857,0,0,0
12475,GH,JavaScript,2022-Q4,GH-JavaScript,3764,programming,2022,12,1,27043093,13.918526257333065,0,0,0
12476,GH,JavaScript,2023-Q1,GH-JavaScript,4241,programming,2023,13,1,27043093,15.682377751686909,1,0,0
12477,GH,JavaScript,2023-Q2,GH-JavaScript,4638,programming,2023,14,1,27043093,17.150405096044302,1,0,0
12478,GH,JavaScript,2023-Q3,GH-JavaScript,5049,programming,2023,15,1,27043093,18.670201666651074,1,0,0
12479,GH,JavaScript,2023-Q4,GH-JavaScript,5158,programming,2023,16,1,27043093,19.07326207102124,1,0,0
12480,GH,Python,2020-Q1,GH-Python,529,programming,2020,1,1,27043093,1.9561371918515384,0,1,0
12481,GH,Python,2020-Q2,GH-Python,710,programming,2020,2,1,27043093,2.625439331218511,0,1,0
12482,GH,Python,2020-Q3,GH-Python,1046,programming,2020,3,1,27043093,3.8679007612036096,0,1,0
12483,GH,Python,2020-Q4,GH-Python,609,programming,2020,4,1,27043093,2.2519613418479905,0,1,0
12484,GH,Python,2021-Q1,GH-Python,580,programming,2021,5,1,27043093,2.1447250874742765,0,1,0
12485,GH,Python,2021-Q2,GH-Python,787,programming,2021,6,1,27043093,2.910170075590096,0,1,0
12486,GH,Python,2021-Q3,GH-Python,925,programming,2021,7,1,27043093,3.4204667343339756,0,1,0
12487,GH,Python,2021-Q4,GH-Python,875,programming,2021,8,1,27043093,3.2355766405861934,0,1,0
12488,GH,Python,2022-Q1,GH-Python,938,programming,2022,9,1,27043093,3.468538158708399,0,1,0
12489,GH,Python,2022-Q2,GH-Python,1407,programming,2022,10,1,27043093,5.202807238062599,0,1,0
12490,GH,Python,2022-Q3,GH-Python,1775,programming,2022,11,1,27043093,6.563598328046278,0,1,0
12491,GH,Python,2022-Q4,GH-Python,1795,programming,2022,12,1,27043093,6.637554365545391,0,1,0
12492,GH,Python,2023-Q1,GH-Python,2332,programming,2023,13,1,27043093,8.623273972396573,1,1,1
12493,GH,Python,2023-Q2,GH-Python,2480,programming,2023,14,1,27043093,9.17054864989001,1,1,1
12494,GH,Python,2023-Q3,GH-Python,2408,programming,2023,15,1,27043093,8.904306914893205,1,1,1
12495,GH,Python,2023-Q4,GH-Python,2578,programming,2023,16,1,27043093,9.532933233635664,1,1,1
12496,GH,Java,2020-Q1,GH-Java,386,programming,2020,1,1,27043093,1.4273515237328807,0,0,0
12497,GH,Java,2020-Q2,GH-Java,402,programming,2020,2,1,27043093,1.486516353732171,0,0,0
12498,GH,Java,2020-Q3,GH-Java,355,programming,2020,3,1,27043093,1.3127196656092555,0,0,0
12499,GH,Java,2020-Q4,GH-Java,382,programming,2020,4,1,27043093,1.4125603162330582,0,0,0
12500,GH,Java,2021-Q1,GH-Java,432,programming,2021,5,1,27043093,1.5974504099808404,0,0,0
12501,GH,Java,2021-Q2,GH-Java,422,programming,2021,6,1,27043093,1.5604723912312841,0,0,0
12502,GH,Java,2021-Q3,GH-Java,424,programming,2021,7,1,27043093,1.5678679949811953,0,0,0
12503,GH,Java,2021-Q4,GH-Java,499,programming,2021,8,1,27043093,1.845203135602869,0,0,0
12504,GH,Java,2022-Q1,GH-Java,430,programming,2022,9,1,27043093,1.5900548062309292,0,0,0
12505,GH,Java,2022-Q2,GH-Java,419,programming,2022,10,1,27043093,1.5493789856064173,0,0,0
12506,GH,Java,2022-Q3,GH-Java,647,programming,2022,11,1,27043093,2.3924778130963054,0,0,0
12507,GH,Java,2022-Q4,GH-Java,510,programming,2022,12,1,27043093,1.8858789562273812,0,0,0
12508,GH,Java,2023-Q1,GH-Java,529,programming,2023,13,1,27043093,1.9561371918515384,1,0,0
12509,GH,Java,2023-Q2,GH-Java,773,programming,2023,14,1,27043093,2.858400849340717,1,0,0
12510,GH,Java,2023-Q3,GH-Java,984,programming,2023,15,1,27043093,3.6386370449563588,1,0,0
12511,GH,Java,2023-Q4,GH-Java,500,programming,2023,16,1,27043093,1.848900937477825,1,0,0
12512,GH,Ruby,2020-Q1,GH-Ruby,204,programming,2020,1,1,27043093,0.7543515824909525,0,0,0
12513,GH,Ruby,2020-Q2,GH-Ruby,642,programming,2020,2,1,27043093,2.373988803721527,0,0,0
12514,GH,Ruby,2020-Q3,GH-Ruby,586,programming,2020,3,1,27043093,2.1669118987240106,0,0,0
12515,GH,Ruby,2020-Q4,GH-Ruby,451,programming,2020,4,1,27043093,1.667708645604998,0,0,0
12516,GH,Ruby,2021-Q1,GH-Ruby,470,programming,2021,5,1,27043093,1.7379668812291553,0,0,0
12517,GH,Ruby,2021-Q2,GH-Ruby,597,programming,2021,6,1,27043093,2.2075877193485227,0,0,0
12518,GH,Ruby,2021-Q3,GH-Ruby,355,programming,2021,7,1,27043093,1.3127196656092555,0,0,0
12519,GH,Ruby,2021-Q4,GH-Ruby,326,programming,2021,8,1,27043093,1.2054834112355417,0,0,0
12520,GH,Ruby,2022-Q1,GH-Ruby,353,programming,2022,9,1,27043093,1.3053240618593442,0,0,0
12521,GH,Ruby,2022-Q2,GH-Ruby,379,programming,2022,10,1,27043093,1.4014669106081912,0,0,0
12522,GH,Ruby,2022-Q3,GH-Ruby,438,programming,2022,11,1,27043093,1.6196372212305745,0,0,0
12523,GH,Ruby,2022-Q4,GH-Ruby,452,programming,2022,12,1,27043093,1.6714064474799535,0,0,0
12524,GH,Ruby,2023-Q1,GH-Ruby,596,programming,2023,13,1,27043093,2.203889917473567,1,0,0
12525,GH,Ruby,2023-Q2,GH-Ruby,642,programming,2023,14,1,27043093,2.373988803721527,1,0,0
12526,GH,Ruby,2023-Q3,GH-Ruby,654,programming,2023,15,1,27043093,2.4183624262209946,1,0,0
12527,GH,Ruby,2023-Q4,GH-Ruby,682,programming,2023,16,1,27043093,2.521900878719753,1,0,0
12528,GH,PHP,2020-Q1,GH-PHP,417,programming,2020,1,1,27043093,1.5419833818565059,0,0,0
12529,GH,PHP,2020-Q2,GH-PHP,542,programming,2020,2,1,27043093,2.004208616225962,0,0,0
12530,GH,PHP,2020-Q3,GH-PHP,534,programming,2020,3,1,27043093,1.9746262012263167,0,0,0
12531,GH,PHP,2020-Q4,GH-PHP,480,programming,2020,4,1,27043093,1.7749448999787119,0,0,0
12532,GH,PHP,2021-Q1,GH-PHP,451,programming,2021,5,1,27043093,1.667708645604998,0,0,0
12533,GH,PHP,2021-Q2,GH-PHP,518,programming,2021,6,1,27043093,1.9154613712270263,0,0,0
12534,GH,PHP,2021-Q3,GH-PHP,486,programming,2021,7,1,27043093,1.7971317112284457,0,0,0
12535,GH,PHP,2021-Q4,GH-PHP,638,programming,2021,8,1,27043093,2.3591975962217044,0,0,0
12536,GH,PHP,2022-Q1,GH-PHP,547,programming,2022,9,1,27043093,2.0226976256007405,0,0,0
12537,GH,PHP,2022-Q2,GH-PHP,612,programming,2022,10,1,27043093,2.2630547474728573,0,0,0
12538,GH,PHP,2022-Q3,GH-PHP,576,programming,2022,11,1,27043093,2.129933879974454,0,0,0
12539,GH,PHP,2022-Q4,GH-PHP,743,programming,2022,12,1,27043093,2.7474667930920473,0,0,0
12540,GH,PHP,2023-Q1,GH-PHP,732,programming,2023,13,1,27043093,2.7067909724675356,1,0,0
12541,GH,PHP,2023-Q2,GH-PHP,772,programming,2023,14,1,27043093,2.8547030474657613,1,0,0
12542,GH,PHP,2023-Q3,GH-PHP,777,programming,2023,15,1,27043093,2.87319205684054,1,0,0
12543,GH,PHP,2023-Q4,GH-PHP,760,programming,2023,16,1,27043093,2.8103294249662936,1,0,0
12544,GH,TypeScript,2020-Q1,GH-TypeScript,193,programming,2020,1,1,27043093,0.7136757618664403,0,0,0
12545,GH,TypeScript,2020-Q2,GH-TypeScript,226,programming,2020,2,1,27043093,0.8357032237399767,0,0,0
12546,GH,TypeScript,2020-Q3,GH-TypeScript,209,programming,2020,3,1,27043093,0.7728405918657307,0,0,0
12547,GH,TypeScript,2020-Q4,GH-TypeScript,236,programming,2020,4,1,27043093,0.8726812424895334,0,0,0
12548,GH,TypeScript,2021-Q1,GH-TypeScript,267,programming,2021,5,1,27043093,0.9873131006131584,0,0,0
12549,GH,TypeScript,2021-Q2,GH-TypeScript,327,programming,2021,6,1,27043093,1.2091812131104973,0,0,0
12550,GH,TypeScript,2021-Q3,GH-TypeScript,305,programming,2021,7,1,27043093,1.127829571861473,0,0,0
12551,GH,TypeScript,2021-Q4,GH-TypeScript,404,programming,2021,8,1,27043093,1.4939119574820823,0,0,0
12552,GH,TypeScript,2022-Q1,GH-TypeScript,497,programming,2022,9,1,27043093,1.8378075318529576,0,0,0
12553,GH,TypeScript,2022-Q2,GH-TypeScript,612,programming,2022,10,1,27043093,2.2630547474728573,0,0,0
12554,GH,TypeScript,2022-Q3,GH-TypeScript,745,programming,2022,11,1,27043093,2.7548623968419585,0,0,0
12555,GH,TypeScript,2022-Q4,GH-TypeScript,761,programming,2022,12,1,27043093,2.814027226841249,0,0,0
12556,GH,TypeScript,2023-Q1,GH-TypeScript,968,programming,2023,13,1,27043093,3.579472214957069,1,0,0
12557,GH,TypeScript,2023-Q2,GH-TypeScript,1072,programming,2023,14,1,27043093,3.9640436099524563,1,0,0
12558,GH,TypeScript,2023-Q3,GH-TypeScript,1263,programming,2023,15,1,27043093,4.670323768068985,1,0,0
12559,GH,TypeScript,2023-Q4,GH-TypeScript,1380,programming,2023,16,1,27043093,5.102966587438797,1,0,0
12560,GH,C#,2020-Q1,GH-C#,0,,2020,1,1,27043093,0.0,0,0,0
12561,GH,C#,2020-Q2,GH-C#,114,programming,2020,2,1,27043093,0.4215494137449441,0,0,0
12562,GH,C#,2020-Q3,GH-C#,0,,2020,3,1,27043093,0.0,0,0,0
12563,GH,C#,2020-Q4,GH-C#,101,programming,2020,4,1,27043093,0.37347798937052057,0,0,0
12564,GH,C#,2021-Q1,GH-C#,0,,2021,5,1,27043093,0.0,0,0,0
12565,GH,C#,2021-Q2,GH-C#,0,,2021,6,1,27043093,0.0,0,0,0
12566,GH,C#,2021-Q3,GH-C#,0,,2021,7,1,27043093,0.0,0,0,0
12567,GH,C#,2021-Q4,GH-C#,123,programming,2021,8,1,27043093,0.45482963061954484,0,0,0
12568,GH,C#,2022-Q1,GH-C#,125,programming,2022,9,1,27043093,0.46222523436945623,0,0,0
12569,GH,C#,2022-Q2,GH-C#,139,programming,2022,10,1,27043093,0.5139944606188352,0,0,0
12570,GH,C#,2022-Q3,GH-C#,390,programming,2022,11,1,27043093,1.4421427312327033,0,0,0
12571,GH,C#,2022-Q4,GH-C#,180,programming,2022,12,1,27043093,0.665604337492017,0,0,0
12572,GH,C#,2023-Q1,GH-C#,203,programming,2023,13,1,27043093,0.7506537806159969,1,0,0
12573,GH,C#,2023-Q2,GH-C#,214,programming,2023,14,1,27043093,0.7913296012405091,1,0,0
12574,GH,C#,2023-Q3,GH-C#,266,programming,2023,15,1,27043093,0.9836152987382026,1,0,0
12575,GH,C#,2023-Q4,GH-C#,233,programming,2023,16,1,27043093,0.8615878368646663,1,0,0
12576,GH,C++,2020-Q1,GH-C++,243,programming,2020,1,1,27043093,0.8985658556142229,0,0,0
12577,GH,C++,2020-Q2,GH-C++,115,programming,2020,2,1,27043093,0.42524721561989964,0,0,0
12578,GH,C++,2020-Q3,GH-C++,114,programming,2020,3,1,27043093,0.4215494137449441,0,0,0
12579,GH,C++,2020-Q4,GH-C++,0,,2020,4,1,27043093,0.0,0,0,0
12580,GH,C++,2021-Q1,GH-C++,255,programming,2021,5,1,27043093,0.9429394781136906,0,0,0
12581,GH,C++,2021-Q2,GH-C++,189,programming,2021,6,1,27043093,0.6988845543666178,0,0,0
12582,GH,C++,2021-Q3,GH-C++,238,programming,2021,7,1,27043093,0.8800768462394445,0,0,0
12583,GH,C++,2021-Q4,GH-C++,185,programming,2021,8,1,27043093,0.6840933468667951,0,0,0
12584,GH,C++,2022-Q1,GH-C++,260,programming,2022,9,1,27043093,0.9614284874884689,0,0,0
12585,GH,C++,2022-Q2,GH-C++,426,programming,2022,10,1,27043093,1.5752635987311068,0,0,0
12586,GH,C++,2022-Q3,GH-C++,607,programming,2022,11,1,27043093,2.2445657380980792,0,0,0
12587,GH,C++,2022-Q4,GH-C++,519,programming,2022,12,1,27043093,1.9191591731019821,0,0,0
12588,GH,C++,2023-Q1,GH-C++,475,programming,2023,13,1,27043093,1.7564558906039336,1,0,0
12589,GH,C++,2023-Q2,GH-C++,988,programming,2023,14,1,27043093,3.6534282524561816,1,0,0
12590,GH,C++,2023-Q3,GH-C++,829,programming,2023,15,1,27043093,3.0654777543382337,1,0,0
12591,GH,C++,2023-Q4,GH-C++,564,programming,2023,16,1,27043093,2.0855602574749863,1,0,0
12592,GH,Swift,2020-Q1,GH-Swift,114,programming,2020,1,1,27043093,0.4215494137449441,0,0,0
12593,GH,Swift,2020-Q2,GH-Swift,190,programming,2020,2,1,27043093,0.7025823562415734,0,0,0
12594,GH,Swift,2020-Q3,GH-Swift,170,programming,2020,3,1,27043093,0.6286263187424604,0,0,0
12595,GH,Swift,2020-Q4,GH-Swift,171,programming,2020,4,1,27043093,0.632324120617416,0,0,0
12596,GH,Swift,2021-Q1,GH-Swift,194,programming,2021,5,1,27043093,0.717373563741396,0,0,0
12597,GH,Swift,2021-Q2,GH-Swift,247,programming,2021,6,1,27043093,0.9133570631140454,0,0,0
12598,GH,Swift,2021-Q3,GH-Swift,340,programming,2021,7,1,27043093,1.2572526374849209,0,0,0
12599,GH,Swift,2021-Q4,GH-Swift,484,programming,2021,8,1,27043093,1.7897361074785345,0,0,0
12600,GH,Swift,2022-Q1,GH-Swift,450,programming,2022,9,1,27043093,1.6640108437300423,0,0,0
12601,GH,Swift,2022-Q2,GH-Swift,423,programming,2022,10,1,27043093,1.5641701931062395,0,0,0
12602,GH,Swift,2022-Q3,GH-Swift,456,programming,2022,11,1,27043093,1.6861976549797764,0,0,0
12603,GH,Swift,2022-Q4,GH-Swift,387,programming,2022,12,1,27043093,1.4310493256078365,0,0,0
12604,GH,Swift,2023-Q1,GH-Swift,385,programming,2023,13,1,27043093,1.423653721857925,1,0,0
12605,GH,Swift,2023-Q2,GH-Swift,506,programming,2023,14,1,27043093,1.8710877487275586,1,0,0
12606,GH,Swift,2023-Q3,GH-Swift,502,programming,2023,15,1,27043093,1.8562965412277361,1,0,0
12607,GH,Swift,2023-Q4,GH-Swift,443,programming,2023,16,1,27043093,1.6381262306053528,1,0,0
12608,GH,Kotlin,2020-Q1,GH-Kotlin,124,programming,2020,1,1,27043093,0.45852743249450056,0,0,0
12609,GH,Kotlin,2020-Q2,GH-Kotlin,211,programming,2020,2,1,27043093,0.7802361956156421,0,0,0
12610,GH,Kotlin,2020-Q3,GH-Kotlin,206,programming,2020,3,1,27043093,0.7617471862408638,0,0,0
12611,GH,Kotlin,2020-Q4,GH-Kotlin,195,programming,2020,4,1,27043093,0.7210713656163517,0,0,0
12612,GH,Kotlin,2021-Q1,GH-Kotlin,216,programming,2021,5,1,27043093,0.7987252049904202,0,0,0
12613,GH,Kotlin,2021-Q2,GH-Kotlin,261,programming,2021,6,1,27043093,0.9651262893634245,0,0,0
12614,GH,Kotlin,2021-Q3,GH-Kotlin,343,programming,2021,7,1,27043093,1.2683460431097877,0,0,0
12615,GH,Kotlin,2021-Q4,GH-Kotlin,543,programming,2021,8,1,27043093,2.0079064181009176,0,0,0
12616,GH,Kotlin,2022-Q1,GH-Kotlin,491,programming,2022,9,1,27043093,1.815620720603224,0,0,0
12617,GH,Kotlin,2022-Q2,GH-Kotlin,438,programming,2022,10,1,27043093,1.6196372212305745,0,0,0
12618,GH,Kotlin,2022-Q3,GH-Kotlin,454,programming,2022,11,1,27043093,1.678802051229865,0,0,0
12619,GH,Kotlin,2022-Q4,GH-Kotlin,422,programming,2022,12,1,27043093,1.5604723912312841,0,0,0
12620,GH,Kotlin,2023-Q1,GH-Kotlin,426,programming,2023,13,1,27043093,1.5752635987311068,1,0,0
12621,GH,Kotlin,2023-Q2,GH-Kotlin,520,programming,2023,14,1,27043093,1.9228569749769377,1,0,0
12622,GH,Kotlin,2023-Q3,GH-Kotlin,525,programming,2023,15,1,27043093,1.9413459843517158,1,0,0
12623,GH,Kotlin,2023-Q4,GH-Kotlin,470,programming,2023,16,1,27043093,1.7379668812291553,1,0,0
12624,GH,Go,2020-Q1,GH-Go,0,,2020,1,1,27043093,0.0,0,0,0
12625,GH,Go,2020-Q2,GH-Go,0,,2020,2,1,27043093,0.0,0,0,0
12626,GH,Go,2020-Q3,GH-Go,0,,2020,3,1,27043093,0.0,0,0,0
12627,GH,Go,2020-Q4,GH-Go,0,,2020,4,1,27043093,0.0,0,0,0
12628,GH,Go,2021-Q1,GH-Go,0,,2021,5,1,27043093,0.0,0,0,0
12629,GH,Go,2021-Q2,GH-Go,0,,2021,6,1,27043093,0.0,0,0,0
12630,GH,Go,2021-Q3,GH-Go,0,,2021,7,1,27043093,0.0,0,0,0
